ID,duration,wav,spk_id,wrd
10._Disparan_-_criatura_6,4.516281178999989,jamendolyrics/10._Disparan_-_criatura_6.wav,10._Disparan_-_criatura_6_spanish,QUIEREN ENCONTRAR UN LUGAR
10._Disparan_-_criatura_7,4.591746031999996,jamendolyrics/10._Disparan_-_criatura_7.wav,10._Disparan_-_criatura_7_spanish,DISPARAN LA LINEA HAY QUE CRUZAR
10._Disparan_-_criatura_8,4.516643991000009,jamendolyrics/10._Disparan_-_criatura_8.wav,10._Disparan_-_criatura_8_spanish,SEPARAN LA TIERRA HAY QUE ALCANZAR
10._Disparan_-_criatura_9,4.455691609999988,jamendolyrics/10._Disparan_-_criatura_9.wav,10._Disparan_-_criatura_9_spanish,PROTEGEN SU MUNDO QUE ES MEJOR
10._Disparan_-_criatura_10,3.755464851999996,jamendolyrics/10._Disparan_-_criatura_10.wav,10._Disparan_-_criatura_10_spanish,NOS ALEJAN POR LA FUERZA
10._Disparan_-_criatura_11,4.567619047999997,jamendolyrics/10._Disparan_-_criatura_11.wav,10._Disparan_-_criatura_11_spanish,CRUZAR DAR LA VIDA BUSCAR TRABAJO UN SITIO UN LUGAR
10._Disparan_-_criatura_12,4.8853514739999895,jamendolyrics/10._Disparan_-_criatura_12.wav,10._Disparan_-_criatura_12_spanish,APOSTAR TODO A UNA FICHA ÉL YO TU Y QUIÉN MAS
10._Disparan_-_criatura_13,2.2008163269999983,jamendolyrics/10._Disparan_-_criatura_13.wav,10._Disparan_-_criatura_13_spanish,LOS QUE VAN A CRUZAR LA LINEA
10._Disparan_-_criatura_14,2.554920635000002,jamendolyrics/10._Disparan_-_criatura_14.wav,10._Disparan_-_criatura_14_spanish,CRUZAR LAS BALAS LA CERCA SU DIGNIDAD
10._Disparan_-_criatura_15,4.640000000000001,jamendolyrics/10._Disparan_-_criatura_15.wav,10._Disparan_-_criatura_15_spanish,QUIEREN ENCONTRAR UN LUGAR
10._Disparan_-_criatura_16,0.9222675729999992,jamendolyrics/10._Disparan_-_criatura_16.wav,10._Disparan_-_criatura_16_spanish,NO PUEDO PARAR
10._Disparan_-_criatura_17,1.0278458049999983,jamendolyrics/10._Disparan_-_criatura_17.wav,10._Disparan_-_criatura_17_spanish,NO QUIERO PARAR
10._Disparan_-_criatura_18,0.9643537410000107,jamendolyrics/10._Disparan_-_criatura_18.wav,10._Disparan_-_criatura_18_spanish,DECIDO SALIR
10._Disparan_-_criatura_19,1.0789115650000127,jamendolyrics/10._Disparan_-_criatura_19.wav,10._Disparan_-_criatura_19_spanish,DECIDO MARCHAR
10._Disparan_-_criatura_20,0.9447619050000071,jamendolyrics/10._Disparan_-_criatura_20.wav,10._Disparan_-_criatura_20_spanish,NO PUEDO ESPERAR
10._Disparan_-_criatura_21,0.9447619050000071,jamendolyrics/10._Disparan_-_criatura_21.wav,10._Disparan_-_criatura_21_spanish,NO QUIERO ESPERAR
10._Disparan_-_criatura_22,0.9004988670000103,jamendolyrics/10._Disparan_-_criatura_22.wav,10._Disparan_-_criatura_22_spanish,QUIERO ALGO MEJOR
10._Disparan_-_criatura_23,0.9414965990000042,jamendolyrics/10._Disparan_-_criatura_23.wav,10._Disparan_-_criatura_23_spanish,ME TIRO A LA MAR
10._Disparan_-_criatura_24,1.0321995470000047,jamendolyrics/10._Disparan_-_criatura_24.wav,10._Disparan_-_criatura_24_spanish,NO PUEDO PARAR
10._Disparan_-_criatura_25,0.9824943309999981,jamendolyrics/10._Disparan_-_criatura_25.wav,10._Disparan_-_criatura_25_spanish,NO QUIERO PARAR
10._Disparan_-_criatura_26,2.234195012000015,jamendolyrics/10._Disparan_-_criatura_26.wav,10._Disparan_-_criatura_26_spanish,YO QUIERO EMPEZAR EN OTRO LUGAR
10._Disparan_-_criatura_27,1.069569161000004,jamendolyrics/10._Disparan_-_criatura_27.wav,10._Disparan_-_criatura_27_spanish,DECIDO PARTIR
10._Disparan_-_criatura_28,1.0877097500000161,jamendolyrics/10._Disparan_-_criatura_28.wav,10._Disparan_-_criatura_28_spanish,DECIDO PROBAR
10._Disparan_-_criatura_29,2.2323809519999998,jamendolyrics/10._Disparan_-_criatura_29.wav,10._Disparan_-_criatura_29_spanish,DECIDO SALIR Y NO TRAGAR
10._Disparan_-_criatura_30,1.0622222220000026,jamendolyrics/10._Disparan_-_criatura_30.wav,10._Disparan_-_criatura_30_spanish,NO PUEDO PARAR
10._Disparan_-_criatura_31,1.0171428579999997,jamendolyrics/10._Disparan_-_criatura_31.wav,10._Disparan_-_criatura_31_spanish,NO QUIERO PARAR
10._Disparan_-_criatura_32,2.2692063499999904,jamendolyrics/10._Disparan_-_criatura_32.wav,10._Disparan_-_criatura_32_spanish,YO QUIERO EMPEZAR EN OTRO LUGAR
10._Disparan_-_criatura_33,1.0431746040000007,jamendolyrics/10._Disparan_-_criatura_33.wav,10._Disparan_-_criatura_33_spanish,DECIDO PARTIR
10._Disparan_-_criatura_34,0.9295238089999884,jamendolyrics/10._Disparan_-_criatura_34.wav,10._Disparan_-_criatura_34_spanish,DECIDO PROBAR
10._Disparan_-_criatura_35,2.160634920000007,jamendolyrics/10._Disparan_-_criatura_35.wav,10._Disparan_-_criatura_35_spanish,DECIDO SALIR Y NO TRAGAR
10._Disparan_-_criatura_36,1.0596825389999935,jamendolyrics/10._Disparan_-_criatura_36.wav,10._Disparan_-_criatura_36_spanish,NO PUEDO PARAR
10._Disparan_-_criatura_37,1.0793650800000023,jamendolyrics/10._Disparan_-_criatura_37.wav,10._Disparan_-_criatura_37_spanish,NO PUEDO PARAR
10._Disparan_-_criatura_38,0.9396825390000174,jamendolyrics/10._Disparan_-_criatura_38.wav,10._Disparan_-_criatura_38_spanish,NO PUEDO PARAR
10._Disparan_-_criatura_39,0.98793650799999,jamendolyrics/10._Disparan_-_criatura_39.wav,10._Disparan_-_criatura_39_spanish,NO PUEDO PARAR
Drei_Nüsse_-_patrouille_0,2.8506122450000007,jamendolyrics/Drei_Nüsse_-_patrouille_0.wav,Drei_Nüsse_-_patrouille_0_german,KOMM HER KOMM HER KOMM HER ZU MIR
Drei_Nüsse_-_patrouille_1,3.2654875280000013,jamendolyrics/Drei_Nüsse_-_patrouille_1.wav,Drei_Nüsse_-_patrouille_1_german,DU HAST DREI WÜNSCHE FREI KOMM UND SAG WAS WÜNSCHST DU DIR
Drei_Nüsse_-_patrouille_2,2.9492970519999986,jamendolyrics/Drei_Nüsse_-_patrouille_2.wav,Drei_Nüsse_-_patrouille_2_german,KOMM HER KOMM HER KOMM HER MEIN KIND
Drei_Nüsse_-_patrouille_3,3.3937414960000005,jamendolyrics/Drei_Nüsse_-_patrouille_3.wav,Drei_Nüsse_-_patrouille_3_german,ICH HAB' FÜR DICH DREI NÜSSE DIE FÜR DEINE WÜNSCHE SIND
Drei_Nüsse_-_patrouille_4,3.066485260999997,jamendolyrics/Drei_Nüsse_-_patrouille_4.wav,Drei_Nüsse_-_patrouille_4_german,DREI NÜSSE DAS IST COOL MANN WIE IM FILM VOM ASCHENBRÖDEL
Drei_Nüsse_-_patrouille_5,2.5817687079999985,jamendolyrics/Drei_Nüsse_-_patrouille_5.wav,Drei_Nüsse_-_patrouille_5_german,ENDLICH SCHLUSS MIT ALL DEN SORGEN VON GESTERN
Drei_Nüsse_-_patrouille_6,3.2848979589999985,jamendolyrics/Drei_Nüsse_-_patrouille_6.wav,Drei_Nüsse_-_patrouille_6_german,HEUTE UND MORGEN GEHT NUR NOCH DIE PARTY AB HER MIT DEN NÜSSEN
Drei_Nüsse_-_patrouille_7,5.640997732999999,jamendolyrics/Drei_Nüsse_-_patrouille_7.wav,Drei_Nüsse_-_patrouille_7_german,ICH GEH INS KDW ZUM SHOPPEN KORKEN KNALLEN HÜLLEN FALLEN UND DIE POPKÖRNER POPPEN
Drei_Nüsse_-_patrouille_8,3.1452154199999995,jamendolyrics/Drei_Nüsse_-_patrouille_8.wav,Drei_Nüsse_-_patrouille_8_german,NIE WIEDER DAS GERÖDEL UND NIE WIEDER FÜSSE KÜSSEN
Drei_Nüsse_-_patrouille_9,3.5646258509999953,jamendolyrics/Drei_Nüsse_-_patrouille_9.wav,Drei_Nüsse_-_patrouille_9_german,MEINE EIER MUSS ICH NICHT MEHR BEI DER NACHBARIN AUSBORGEN
Drei_Nüsse_-_patrouille_10,3.5276190469999946,jamendolyrics/Drei_Nüsse_-_patrouille_10.wav,Drei_Nüsse_-_patrouille_10_german,ICH NEHM GELD AUTO YACHT 'N PAAR VON DEN KRASSESTEN SCHNITTEN
Drei_Nüsse_-_patrouille_11,3.7409523810000067,jamendolyrics/Drei_Nüsse_-_patrouille_11.wav,Drei_Nüsse_-_patrouille_11_german,DU WEISST DIE ECHTEN LUXUSTEILE MIT DEN MONSTER GROSSEN AUGEN
Drei_Nüsse_-_patrouille_12,3.3741496600000005,jamendolyrics/Drei_Nüsse_-_patrouille_12.wav,Drei_Nüsse_-_patrouille_12_german,UND DIE ANDERE SOLLEN SICH MEINE TRACKS AUS DEM NETZ RUNTERSAUGEN
Drei_Nüsse_-_patrouille_13,3.2674829930000016,jamendolyrics/Drei_Nüsse_-_patrouille_13.wav,Drei_Nüsse_-_patrouille_13_german,ICH SAG AN WAS GEHT UND MUSS NICHT MEHR UM ANERKENNUNG BITTEN
Drei_Nüsse_-_patrouille_14,2.87274376500001,jamendolyrics/Drei_Nüsse_-_patrouille_14.wav,Drei_Nüsse_-_patrouille_14_german,KOMM HER KOMM HER KOMM HER ZU MIR
Drei_Nüsse_-_patrouille_15,3.4024489789999848,jamendolyrics/Drei_Nüsse_-_patrouille_15.wav,Drei_Nüsse_-_patrouille_15_german,DU HAST DREI WÜNSCHE FREI KOMM UND SAG WAS WÜNSCHST DU DIR
Drei_Nüsse_-_patrouille_16,2.9307936509999877,jamendolyrics/Drei_Nüsse_-_patrouille_16.wav,Drei_Nüsse_-_patrouille_16_german,KOMM HER KOMM HER KOMM HER MEIN KIND
Drei_Nüsse_-_patrouille_17,3.2043537410000056,jamendolyrics/Drei_Nüsse_-_patrouille_17.wav,Drei_Nüsse_-_patrouille_17_german,ICH HAB' FÜR DICH DREI NÜSSE DIE FÜR DEINE WÜNSCHE SIND
Drei_Nüsse_-_patrouille_18,1.6673015880000008,jamendolyrics/Drei_Nüsse_-_patrouille_18.wav,Drei_Nüsse_-_patrouille_18_german,OK DAS WAR 'N BISSCHEN VIEL
Drei_Nüsse_-_patrouille_19,3.515102039999988,jamendolyrics/Drei_Nüsse_-_patrouille_19.wav,Drei_Nüsse_-_patrouille_19_german,ICH NEHM' NUR CASH DIE ANDEREN SACHEN KANN ICH KAUFEN OBWOHL
Drei_Nüsse_-_patrouille_20,2.254512470999984,jamendolyrics/Drei_Nüsse_-_patrouille_20.wav,Drei_Nüsse_-_patrouille_20_german,DANN WÜRD' ICH NICHT IN DER ROTATION LAUFEN
Drei_Nüsse_-_patrouille_21,3.699229024999994,jamendolyrics/Drei_Nüsse_-_patrouille_21.wav,Drei_Nüsse_-_patrouille_21_german,WUNSCH NR ZWEI IST ALSO EIN FETTER HIT ABER NEIN
Drei_Nüsse_-_patrouille_22,3.509115646000012,jamendolyrics/Drei_Nüsse_-_patrouille_22.wav,Drei_Nüsse_-_patrouille_22_german,DA FÄLLT MIR EIN GEDOPTER ERFOLG KANN NICHT BEFRIEDIGEND SEIN
Drei_Nüsse_-_patrouille_23,2.7472108839999976,jamendolyrics/Drei_Nüsse_-_patrouille_23.wav,Drei_Nüsse_-_patrouille_23_german,OK ALSO WAS IST MIT DEN WEIBERN
Drei_Nüsse_-_patrouille_24,4.03011337800001,jamendolyrics/Drei_Nüsse_-_patrouille_24.wav,Drei_Nüsse_-_patrouille_24_german,ICH ALS HAHN IM KORB VOLL MIT GEPIERCTEN LEIBERN IST DAS WIRKLICH GEIL
Drei_Nüsse_-_patrouille_25,2.634013605999982,jamendolyrics/Drei_Nüsse_-_patrouille_25.wav,Drei_Nüsse_-_patrouille_25_german,MECHANISCHER SEX UND VON KEINER GELIEBT
Drei_Nüsse_-_patrouille_26,3.628117914000015,jamendolyrics/Drei_Nüsse_-_patrouille_26.wav,Drei_Nüsse_-_patrouille_26_german,UND KEINE DIE AUF MICH VON HERZEN AUCH NUR ZEHN CENT GIBT
Drei_Nüsse_-_patrouille_27,1.1838548749999944,jamendolyrics/Drei_Nüsse_-_patrouille_27.wav,Drei_Nüsse_-_patrouille_27_german,DAS IST DOCH SCHEISSE MANN
Drei_Nüsse_-_patrouille_28,3.864671200999993,jamendolyrics/Drei_Nüsse_-_patrouille_28.wav,Drei_Nüsse_-_patrouille_28_german,ICH BIN NICHT WIE DIE LEITENDEN REICHEN AUF IHREN RIESIGEN BOOTEN
Drei_Nüsse_-_patrouille_29,1.3743310660000105,jamendolyrics/Drei_Nüsse_-_patrouille_29.wav,Drei_Nüsse_-_patrouille_29_german,DIE SICH LIEBE KAUFEN
Drei_Nüsse_-_patrouille_30,1.354739228999989,jamendolyrics/Drei_Nüsse_-_patrouille_30.wav,Drei_Nüsse_-_patrouille_30_german,DIE SEELISCH TOTEN
Drei_Nüsse_-_patrouille_31,3.464126984999993,jamendolyrics/Drei_Nüsse_-_patrouille_31.wav,Drei_Nüsse_-_patrouille_31_german,WER STEHT SCHON AUF DEN SEX UND STYLE DER REITENDEN LEICHEN
Drei_Nüsse_-_patrouille_32,2.842630385999996,jamendolyrics/Drei_Nüsse_-_patrouille_32.wav,Drei_Nüsse_-_patrouille_32_german,KOMM HER KOMM HER KOMM HER ZU MIR
Drei_Nüsse_-_patrouille_33,3.265306123000016,jamendolyrics/Drei_Nüsse_-_patrouille_33.wav,Drei_Nüsse_-_patrouille_33_german,DU HAST DREI WÜNSCHE FREI KOMM UND SAG WAS WÜNSCHST DU DIR
Drei_Nüsse_-_patrouille_34,2.9434920629999795,jamendolyrics/Drei_Nüsse_-_patrouille_34.wav,Drei_Nüsse_-_patrouille_34_german,KOMM HER KOMM HER KOMM HER MEIN KIND
Drei_Nüsse_-_patrouille_35,3.275827664000019,jamendolyrics/Drei_Nüsse_-_patrouille_35.wav,Drei_Nüsse_-_patrouille_35_german,ICH HAB' FÜR DICH DREI NÜSSE DIE FÜR DEINE WÜNSCHE SIND
Drei_Nüsse_-_patrouille_36,6.3571882090000145,jamendolyrics/Drei_Nüsse_-_patrouille_36.wav,Drei_Nüsse_-_patrouille_36_german,UND ÜBERHAUPT ES WÄR' DOCH TRAURIG AUF DER YACHT RUMZULUNGERN WÄHREND ANDERSWO DIE MENSCHEN VERHUNGERN
Drei_Nüsse_-_patrouille_37,3.4592290250000133,jamendolyrics/Drei_Nüsse_-_patrouille_37.wav,Drei_Nüsse_-_patrouille_37_german,UND JEDEN TAG DIE HUMMERSTÜCKCHEN AUS DER SCHALE ZU NAGEN
Drei_Nüsse_-_patrouille_38,3.262403627999987,jamendolyrics/Drei_Nüsse_-_patrouille_38.wav,Drei_Nüsse_-_patrouille_38_german,WENN NEBENAN DIE RAKETEN IN WOHNZIMMERN EINSCHLAGEN
Drei_Nüsse_-_patrouille_39,1.4120634920000157,jamendolyrics/Drei_Nüsse_-_patrouille_39.wav,Drei_Nüsse_-_patrouille_39_german,ALSO BLEIBT NUR DAS AUTO
Drei_Nüsse_-_patrouille_40,2.1333333329999675,jamendolyrics/Drei_Nüsse_-_patrouille_40.wav,Drei_Nüsse_-_patrouille_40_german,ABER KÖNNTE EIN LEBEN SINNLOSER SEIN
Drei_Nüsse_-_patrouille_41,3.813877550999905,jamendolyrics/Drei_Nüsse_-_patrouille_41.wav,Drei_Nüsse_-_patrouille_41_german,DA KOMMT NE FEE DU HAST DREI WÜNSCHE FREI UND DIR FÄLLT NUR AUTO EIN
Drei_Nüsse_-_patrouille_42,4.467301587999998,jamendolyrics/Drei_Nüsse_-_patrouille_42.wav,Drei_Nüsse_-_patrouille_42_german,FÜR DIE WICHTIGEN DINGE LIEBE GLÜCK UND RESPEKT REICHT KEIN FROMMER WUNSCH
Drei_Nüsse_-_patrouille_43,0.9781405890000201,jamendolyrics/Drei_Nüsse_-_patrouille_43.wav,Drei_Nüsse_-_patrouille_43_german,DAS HAB ICH GECHECKT
Drei_Nüsse_-_patrouille_44,1.959183672999984,jamendolyrics/Drei_Nüsse_-_patrouille_44.wav,Drei_Nüsse_-_patrouille_44_german,DU GEHST MIR VOLL AUF DIE NÜSSE FEE
Drei_Nüsse_-_patrouille_45,1.6181405899999959,jamendolyrics/Drei_Nüsse_-_patrouille_45.wav,Drei_Nüsse_-_patrouille_45_german,KEINER HAT DICH HIER VERMISST
Drei_Nüsse_-_patrouille_46,2.9895691610000483,jamendolyrics/Drei_Nüsse_-_patrouille_46.wav,Drei_Nüsse_-_patrouille_46_german,ALSO PACK DEINE SCHEISS NÜSSE EIN VERPISS DICH
Drei_Nüsse_-_patrouille_47,1.150839001999998,jamendolyrics/Drei_Nüsse_-_patrouille_47.wav,Drei_Nüsse_-_patrouille_47_german,YOU ARE DISMISSED
Drei_Nüsse_-_patrouille_48,2.7512018140000123,jamendolyrics/Drei_Nüsse_-_patrouille_48.wav,Drei_Nüsse_-_patrouille_48_german,KOMM HER KOMM HER KOMM HER ZU MIR
Drei_Nüsse_-_patrouille_49,3.231927438000014,jamendolyrics/Drei_Nüsse_-_patrouille_49.wav,Drei_Nüsse_-_patrouille_49_german,DU HAST DREI WÜNSCHE FREI KOMM UND SAG WAS WÜNSCHST DU DIR
Drei_Nüsse_-_patrouille_50,2.940589569000025,jamendolyrics/Drei_Nüsse_-_patrouille_50.wav,Drei_Nüsse_-_patrouille_50_german,KOMM HER KOMM HER KOMM HER MEIN KIND
Drei_Nüsse_-_patrouille_51,3.3092063490000214,jamendolyrics/Drei_Nüsse_-_patrouille_51.wav,Drei_Nüsse_-_patrouille_51_german,ICH HAB' FÜR DICH DREI NÜSSE DIE FÜR DEINE WÜNSCHE SIND
Drei_Nüsse_-_patrouille_52,2.910113378999995,jamendolyrics/Drei_Nüsse_-_patrouille_52.wav,Drei_Nüsse_-_patrouille_52_german,KOMM HER KOMM HER KOMM HER ZU MIR
Drei_Nüsse_-_patrouille_53,3.3941043079999815,jamendolyrics/Drei_Nüsse_-_patrouille_53.wav,Drei_Nüsse_-_patrouille_53_german,DU HAST DREI WÜNSCHE FREI KOMM UND SAG WAS WÜNSCHST DU DIR
Drei_Nüsse_-_patrouille_54,2.919909297000004,jamendolyrics/Drei_Nüsse_-_patrouille_54.wav,Drei_Nüsse_-_patrouille_54_german,KOMM HER KOMM HER KOMM HER MEIN KIND
Drei_Nüsse_-_patrouille_55,3.3476643989999673,jamendolyrics/Drei_Nüsse_-_patrouille_55.wav,Drei_Nüsse_-_patrouille_55_german,ICH HAB' FÜR DICH DREI NÜSSE DIE FÜR DEINE WÜNSCHE SIND
Esencia_-_NandoMalo__0,4.467755101999998,jamendolyrics/Esencia_-_NandoMalo__0.wav,Esencia_-_NandoMalo__0_spanish,YA CASI ESTA ANOCHECIENDO Y ME PUSE A RECORDAR
Esencia_-_NandoMalo__1,4.424489796,jamendolyrics/Esencia_-_NandoMalo__1.wav,Esencia_-_NandoMalo__1_spanish,YA CASI ESTA ANOCHECIENDO Y ME PUSE A RECORDAR
Esencia_-_NandoMalo__2,4.369342402999994,jamendolyrics/Esencia_-_NandoMalo__2.wav,Esencia_-_NandoMalo__2_spanish,LAS COSTUMBRES DE MI ABUELO CUANDO SE PONIA A PESCAR
Esencia_-_NandoMalo__3,4.417596371000002,jamendolyrics/Esencia_-_NandoMalo__3.wav,Esencia_-_NandoMalo__3_spanish,LAS COSTUMBRES DE MI ABUELO CUANDO SE PONIA A PESCAR
Esencia_-_NandoMalo__4,4.509024944000011,jamendolyrics/Esencia_-_NandoMalo__4.wav,Esencia_-_NandoMalo__4_spanish,AFINABA SU GUITARRA Y RECOJIA LA ATARRAYA
Esencia_-_NandoMalo__5,4.516643991000002,jamendolyrics/Esencia_-_NandoMalo__5.wav,Esencia_-_NandoMalo__5_spanish,AFINABA SU GUITARRA Y RECOJIA LA ATARRAYA
Esencia_-_NandoMalo__6,4.090340136000009,jamendolyrics/Esencia_-_NandoMalo__6.wav,Esencia_-_NandoMalo__6_spanish,LLENABA ALGUNA TINAJA Y A ESPERAR LA MADRUGADA
Esencia_-_NandoMalo__7,3.966530612000007,jamendolyrics/Esencia_-_NandoMalo__7.wav,Esencia_-_NandoMalo__7_spanish,LLENABA ALGUNA TINAJA Y A ESPERAR LA MADRUGADA
Esencia_-_NandoMalo__8,2.8752834459999974,jamendolyrics/Esencia_-_NandoMalo__8.wav,Esencia_-_NandoMalo__8_spanish,Y QUE CANTABA MI ABUELO
Esencia_-_NandoMalo__9,1.9047619050000009,jamendolyrics/Esencia_-_NandoMalo__9.wav,Esencia_-_NandoMalo__9_spanish,DE NOCHE CON SU GUITARRA
Esencia_-_NandoMalo__10,2.549115646000004,jamendolyrics/Esencia_-_NandoMalo__10.wav,Esencia_-_NandoMalo__10_spanish,QUE CANTABA MI ABUELO
Esencia_-_NandoMalo__11,1.8721088440000102,jamendolyrics/Esencia_-_NandoMalo__11.wav,Esencia_-_NandoMalo__11_spanish,CANCIONES QUE HOY YA NO CANTAN
Esencia_-_NandoMalo__12,2.824489796000009,jamendolyrics/Esencia_-_NandoMalo__12.wav,Esencia_-_NandoMalo__12_spanish,QUE CANTABA MI ABUELO
Esencia_-_NandoMalo__13,1.8760997739999965,jamendolyrics/Esencia_-_NandoMalo__13.wav,Esencia_-_NandoMalo__13_spanish,AL IRSE DE MADRUGADA
Esencia_-_NandoMalo__14,2.5480272110000044,jamendolyrics/Esencia_-_NandoMalo__14.wav,Esencia_-_NandoMalo__14_spanish,QUE CANTABA MI ABUELO
Esencia_-_NandoMalo__15,2.0056235819999984,jamendolyrics/Esencia_-_NandoMalo__15.wav,Esencia_-_NandoMalo__15_spanish,CANCIONES QUE HOY YA NO CANTAN
Esencia_-_NandoMalo__16,1.4759183680000092,jamendolyrics/Esencia_-_NandoMalo__16.wav,Esencia_-_NandoMalo__16_spanish,Y ESTE ES MI ESENCIA
Esencia_-_NandoMalo__17,1.5190929710000063,jamendolyrics/Esencia_-_NandoMalo__17.wav,Esencia_-_NandoMalo__17_spanish,LA ESENCIA DE MIS ABUELOS
Esencia_-_NandoMalo__18,2.1220861679999956,jamendolyrics/Esencia_-_NandoMalo__18.wav,Esencia_-_NandoMalo__18_spanish,LA CUMBIA
Esencia_-_NandoMalo__19,0.7379591839999904,jamendolyrics/Esencia_-_NandoMalo__19.wav,Esencia_-_NandoMalo__19_spanish,AY MAMA
Esencia_-_NandoMalo__20,4.248163264999988,jamendolyrics/Esencia_-_NandoMalo__20.wav,Esencia_-_NandoMalo__20_spanish,YA CASI ESTA AMANECIENDO Y EL VIEJO ESTA PREPARAO
Esencia_-_NandoMalo__21,4.437551019999972,jamendolyrics/Esencia_-_NandoMalo__21.wav,Esencia_-_NandoMalo__21_spanish,YA CASI ESTA AMANECIENDO Y EL VIEJO ESTA PREPARAO
Esencia_-_NandoMalo__22,4.541315193000003,jamendolyrics/Esencia_-_NandoMalo__22.wav,Esencia_-_NandoMalo__22_spanish,SE ENCOMINEDA AL PADRE SANTO Y SE TOMA EL CAFÈ COLÀO
Esencia_-_NandoMalo__23,4.501133786999986,jamendolyrics/Esencia_-_NandoMalo__23.wav,Esencia_-_NandoMalo__23_spanish,SE ENCOMINEDA AL PADRE SANTO Y SE TOMA EL CAFÈ COLÀO
Esencia_-_NandoMalo__24,4.512653061000009,jamendolyrics/Esencia_-_NandoMalo__24.wav,Esencia_-_NandoMalo__24_spanish,ALISTA YA SU CANOA Y LE MONTA LA ATARRAYA
Esencia_-_NandoMalo__25,4.508662131999984,jamendolyrics/Esencia_-_NandoMalo__25.wav,Esencia_-_NandoMalo__25_spanish,ALISTA YA SU CANOA Y LE MONTA LA ATARRAYA
Esencia_-_NandoMalo__26,4.408888888999996,jamendolyrics/Esencia_-_NandoMalo__26.wav,Esencia_-_NandoMalo__26_spanish,LE DA UN BESITO A LA VIEJA Y NO OLVIDA SU GUITARRA
Esencia_-_NandoMalo__27,4.237641722999996,jamendolyrics/Esencia_-_NandoMalo__27.wav,Esencia_-_NandoMalo__27_spanish,LE DA UN BESITO A LA VIEJA Y NO OLVIDA SU GUITARRA
Esencia_-_NandoMalo__28,2.829569160999995,jamendolyrics/Esencia_-_NandoMalo__28.wav,Esencia_-_NandoMalo__28_spanish,Y QUE CANTABA MI ABUELO
Esencia_-_NandoMalo__29,1.841632653000005,jamendolyrics/Esencia_-_NandoMalo__29.wav,Esencia_-_NandoMalo__29_spanish,AL IRSE DE MADRUGADA
Esencia_-_NandoMalo__30,2.5534693879999963,jamendolyrics/Esencia_-_NandoMalo__30.wav,Esencia_-_NandoMalo__30_spanish,QUE CANTABA MI ABUELO
Esencia_-_NandoMalo__31,1.9896598640000036,jamendolyrics/Esencia_-_NandoMalo__31.wav,Esencia_-_NandoMalo__31_spanish,LA CUMBIA QUE HOY YA NO CANTAN
Esencia_-_NandoMalo__32,3.1473922909999885,jamendolyrics/Esencia_-_NandoMalo__32.wav,Esencia_-_NandoMalo__32_spanish,QUE CANTABA MI ABUELO
Esencia_-_NandoMalo__33,1.835102040999999,jamendolyrics/Esencia_-_NandoMalo__33.wav,Esencia_-_NandoMalo__33_spanish,AL IRSE DE MADRUGADA
Esencia_-_NandoMalo__34,2.546938775000001,jamendolyrics/Esencia_-_NandoMalo__34.wav,Esencia_-_NandoMalo__34_spanish,QUE CANTABA MI ABUELO
Esencia_-_NandoMalo__35,1.9787755109999807,jamendolyrics/Esencia_-_NandoMalo__35.wav,Esencia_-_NandoMalo__35_spanish,LA CUMBIA QUE HOY YA NO CANTAN
Esencia_-_NandoMalo__36,4.458231292000022,jamendolyrics/Esencia_-_NandoMalo__36.wav,Esencia_-_NandoMalo__36_spanish,HOY CONSERVO LA GUITARRA SU CANOA Y LA ATARRAYA
Esencia_-_NandoMalo__37,4.386757369999998,jamendolyrics/Esencia_-_NandoMalo__37.wav,Esencia_-_NandoMalo__37_spanish,LE DOY UN BESO A MI NEGRA Y ME VOY DE MADRUGADA
Esencia_-_NandoMalo__38,4.447346938999999,jamendolyrics/Esencia_-_NandoMalo__38.wav,Esencia_-_NandoMalo__38_spanish,Y CANTO YO LAS CANCIONES LAS QUE LE VIEJO ME ENSEÑABA
Esencia_-_NandoMalo__39,4.1240816329999745,jamendolyrics/Esencia_-_NandoMalo__39.wav,Esencia_-_NandoMalo__39_spanish,HOY ENTONO LAS CANCIONES LAS CUMBIAS QUE EL ME ENSEÑABA
Esencia_-_NandoMalo__40,2.88653061200003,jamendolyrics/Esencia_-_NandoMalo__40.wav,Esencia_-_NandoMalo__40_spanish,Y QUE CANTABA MI ABUELO
Esencia_-_NandoMalo__41,1.9134693870000206,jamendolyrics/Esencia_-_NandoMalo__41.wav,Esencia_-_NandoMalo__41_spanish,DE NOCHE CON SU GUITARRA
Esencia_-_NandoMalo__42,2.556734693999971,jamendolyrics/Esencia_-_NandoMalo__42.wav,Esencia_-_NandoMalo__42_spanish,QUE CANTABA MI ABUELO
Esencia_-_NandoMalo__43,1.8938775510000312,jamendolyrics/Esencia_-_NandoMalo__43.wav,Esencia_-_NandoMalo__43_spanish,CANCIONES QUE HOY YA NO CANTAN
Esencia_-_NandoMalo__44,3.2083446710000203,jamendolyrics/Esencia_-_NandoMalo__44.wav,Esencia_-_NandoMalo__44_spanish,QUE CANTABA MI ABUELO
Esencia_-_NandoMalo__45,1.8641269840000234,jamendolyrics/Esencia_-_NandoMalo__45.wav,Esencia_-_NandoMalo__45_spanish,AL IRSE DE MADRUGADA
Esencia_-_NandoMalo__46,2.553469387000007,jamendolyrics/Esencia_-_NandoMalo__46.wav,Esencia_-_NandoMalo__46_spanish,QUE CANTABA MI ABUELO
